Timestamp,Index,Error,Message,Version,Error ID,Method, Platform
" 07/11/09 01:45:48 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 01:32:33 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 01:07:55 PM PDT "," 0 "," 	at !as.activities.TaskListSubActivity.fillData(TaskListSubActivity:541)	at !as.activities.TaskListSubActivity.access$5(TaskListSubActivity:500)	at !as.activities.TaskListSubActivity$2.run(TaskListSubActivity:244)	at java.lang.Thread.run(Thread:1058) "," java.lang.NullPointerException "," 2.8.6 "," task-list-error ","  "," Android "
" 07/11/09 01:05:38 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 12:55:46 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 12:32:45 PM PDT "," 4 "," 	at !as.sync.RTMSyncProvider.parseRemoteTask(RTMSyncProvider:462)	at !as.sync.RTMSyncProvider.addTasksToList(RTMSyncProvider:320)	at !as.sync.RTMSyncProvider.performSyncInNewThread(RTMSyncProvider:289)	at !as.sync.RTMSyncProvider.access$5(RTMSyncProvi "," java.lang.NullPointerException "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 12:32:45 PM PDT "," 3 "," 	at !as.sync.RTMSyncProvider.parseRemoteTask(RTMSyncProvider:462)	at !as.sync.RTMSyncProvider.addTasksToList(RTMSyncProvider:320)	at !as.sync.RTMSyncProvider.performSyncInNewThread(RTMSyncProvider:289)	at !as.sync.RTMSyncProvider.access$5(RTMSyncProvi "," java.lang.NullPointerException "," 2.8.6 "," rtm-indiv-sync-unhandled ","  "," Android "
" 07/11/09 12:32:41 PM PDT "," 2 "," 	at !as.sync.RTMSyncProvider.parseRemoteTask(RTMSyncProvider:462)	at !as.sync.RTMSyncProvider.addTasksToList(RTMSyncProvider:320)	at !as.sync.RTMSyncProvider.performSyncInNewThread(RTMSyncProvider:289)	at !as.sync.RTMSyncProvider.access$5(RTMSyncProvi "," java.lang.NullPointerException "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 12:32:41 PM PDT "," 1 "," 	at !as.sync.RTMSyncProvider.parseRemoteTask(RTMSyncProvider:462)	at !as.sync.RTMSyncProvider.addTasksToList(RTMSyncProvider:320)	at !as.sync.RTMSyncProvider.performSyncInNewThread(RTMSyncProvider:289)	at !as.sync.RTMSyncProvider.access$5(RTMSyncProvi "," java.lang.NullPointerException "," 2.8.6 "," rtm-indiv-sync-unhandled ","  "," Android "
" 07/11/09 12:32:35 PM PDT "," 0 "," 	at !as.sync.RTMSyncProvider.parseRemoteTask(RTMSyncProvider:462)	at !as.sync.RTMSyncProvider.addTasksToList(RTMSyncProvider:320)	at !as.sync.RTMSyncProvider.performSyncInNewThread(RTMSyncProvider:271)	at !as.sync.RTMSyncProvider.access$5(RTMSyncProvi "," java.lang.NullPointerException "," 2.8.6 "," rtm-quick-sync-unhandled ","  "," Android "
" 07/11/09 12:23:47 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 12:23:19 PM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 12:09:51 PM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 12:09:51 PM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 11:56:42 AM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 11:56:42 AM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 11:47:58 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 11:43:32 AM PDT "," 1 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 11:43:32 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," rtm-sync-caught ","  "," Android "
" 07/11/09 11:42:23 AM PDT "," 5 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The socket argument is not a valid file descriptor "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 11:42:23 AM PDT "," 4 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The socket argument is not a valid file descriptor "," 2.8.6 "," rtm-sync-ioexception ","  "," Android "
" 07/11/09 11:42:16 AM PDT "," 3 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The socket argument is not a valid file descriptor "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 11:42:16 AM PDT "," 2 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The socket argument is not a valid file descriptor "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 11:42:12 AM PDT "," 1 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 11:42:12 AM PDT "," 0 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 11:00:31 AM PDT "," 1 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The operation timed out "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 11:00:31 AM PDT "," 0 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The operation timed out "," 2.8.6 "," rtm-sync-ioexception ","  "," Android "
" 07/11/09 10:59:26 AM PDT "," 3 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 10:59:26 AM PDT "," 2 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 10:59:19 AM PDT "," 6 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 10:59:19 AM PDT "," 5 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," rtm-sync-caught ","  "," Android "
" 07/11/09 10:59:18 AM PDT "," 4 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," rtm-indiv-sync-caught ","  "," Android "
" 07/11/09 10:59:16 AM PDT "," 3 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The operation timed out "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 10:59:15 AM PDT "," 2 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStreamImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.receiveStream(OSNetworkSystem:236)	at org.apache.harmony.luni.net.PlainSocketImpl.read(PlainSocketImpl:550)	at or "," java.net.SocketException: The operation timed out "," 2.8.6 "," rtm-indiv-sync-ioexception ","  "," Android "
" 07/11/09 10:59:12 AM PDT "," 1 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," rtm-indiv-sync-caught ","  "," Android "
" 07/11/09 10:59:05 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," rtm-quick-sync-caught ","  "," Android "
" 07/11/09 10:58:29 AM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 10:58:29 AM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 10:37:28 AM PDT "," 1 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 10:37:28 AM PDT "," 0 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 10:10:37 AM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 10:10:36 AM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 09:59:26 AM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 09:59:26 AM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 09:57:52 AM PDT "," 0 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getToken(ServiceImpl:170)	at !rtm.ServiceImpl.completeAuthorization(ServiceImpl:148)	at !rtm.ServiceImpl.completeAuthorization(ServiceImpl:142)	at !as. "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: 101; message: Invalid frob - did you authenticate? "," 2.8.6 "," rtm-verify-login ","  "," Android "
" 07/11/09 09:45:55 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 09:41:14 AM PDT "," 1 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 09:41:14 AM PDT "," 0 "," 	at java.net.Socket.connect(Socket:1002)	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory:117)	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator:129)	at org.ap "," java.net.UnknownHostException: Host is unresolved: api.rememberthemilk.com:80 "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 09:35:18 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !sqlite.SQLiteProgram.<init>(SQLiteProgram:56)	at !sqlite.SQLiteQuery.<init>(SQLiteQuery:49)	at !sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver:49)	at !sqlite.SQLiteDat "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 09:31:28 AM PDT "," 2 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 09:31:28 AM PDT "," 1 "," 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry:175)	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter:119)	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector: "," java.io.IOException: Request aborted "," 2.8.6 "," rtm-sync-ioexception ","  "," Android "
" 07/11/09 09:31:26 AM PDT "," 0 "," 	at org.apache.http.impl.conn.AbstractClientConnAdapter.assertValid(AbstractClientConnAdapter:163)	at org.apache.http.impl.conn.AbstractClientConnAdapter.receiveResponseEntity(AbstractClientConnAdapter:243)	at org.apache.http.protocol.HttpRequestExecut "," java.lang.IllegalStateException: No wrapped connection. "," 2.8.6 "," rtm-authenticate-caught ","  "," Android "
" 07/11/09 09:02:07 AM PDT "," 0 "," 	at !sqlite.SQLiteClosable.acquireReference(SQLiteClosable:31)	at !A.!db.CursorWindow.getInt(CursorWindow:381)	at !A.!db.AbstractWindowedCursor.getInt(AbstractWindowedCursor:93)	at !as.data.AbstractModel.retrieveInteger(AbstractModel:188)	at !as.data "," java.lang.IllegalStateException: attempt to acquire a reference on a close SQLiteClosable "," 2.8.6 "," task-list-error-caught ","  "," Android "
" 07/11/09 08:57:13 AM PDT "," 3 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 08:57:13 AM PDT "," 2 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 08:54:34 AM PDT "," 1 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 08:54:34 AM PDT "," 0 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 08:52:35 AM PDT "," 3 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 08:52:35 AM PDT "," 2 "," 	at !rtm.Invoker.invoke(Invoker:236)	at !rtm.Invoker.invoke(Invoker:175)	at !rtm.Invoker.invoke(Invoker:134)	at !rtm.ServiceImpl.auth_getFrob(ServiceImpl:164)	at !rtm.ServiceImpl.beginAuthorization(ServiceImpl:118)	at !as.sync.RTMSyncProvider.authen "," com.mdt.rtm.ServiceInternalException: Service invocation failed.  Code: -1; message: IOException: Service invocation failed.  Code: -1; message: method failed: HTTP/1.1 504 Gateway Timeout "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
" 07/11/09 08:51:33 AM PDT "," 1 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.connectSocketImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.connect(OSNetworkSystem:125)	at org.apache.harmony.luni.net.PlainSocketImpl.connect(PlainSocketImpl:227)	at org.a "," java.net.SocketException: The operation timed out "," 2.8.6 "," sync-error ","  "," Android "
" 07/11/09 08:51:33 AM PDT "," 0 "," 	at org.apache.harmony.luni.platform.OSNetworkSystem.connectSocketImpl(Native Method)	at org.apache.harmony.luni.platform.OSNetworkSystem.connect(OSNetworkSystem:125)	at org.apache.harmony.luni.net.PlainSocketImpl.connect(PlainSocketImpl:227)	at org.a "," java.net.SocketException: The operation timed out "," 2.8.6 "," rtm-authenticate-ioexception ","  "," Android "
